DriverName,DriverID,Rookie,DRFAvg,DTAvg,DTTAvg,DNFRate,TDNFRate,DriverElo,DriverTElo,DriverTTElo,DriverRitmo,PositionStart,StartVsField,TeamName,TeamID,TRP,TTP,TeamDNFRate,TeamElo,TeamTElo,TeamRitmo,TeamTrackAvgPitStops,TeamTrackAvgPittedCautionPCT,CarEngine,EngineID,EngineElo,EngineTElo,EngineTTElo,EventName,Track,TrackID,EventTrackType,EventTrackTypeID,TrackAvgCautions,TrackAvgCautionLaps,TrackTypeAvgCautions,TrackTypeAvgCautionLaps,TrackAvgSpeed,EventDate,EventDateFormatted,EventID,Era,EraID,Status,StatusID,FieldSize,TotalCautions,TotalCautionLaps,TotalLeadChanges,TotalRaceLaps,TrackLength,AvgRaceSpeed,FastestLapSpeed,AvgStintLength,StintVariance,FirstStopLap,FirstStopVSAvgFirstStop,PittedCautions,PitStops,PittedCautionPCT,TotalPitStops,PitStrategy,BestRacePosition,WorstRacePosition,LapsLed,Top5Laps,Top10Laps,PositionVolatility,position_lap1,PositionsGainedLap1,PositionsGainedPits,PositionsGainedCaution,BestLapSpeed,LapConsistency,PaceDeg,AvgPaceVSLeadPace,AvgPitTime,PitAvgTimeVSOverall,TrackAvgPitStops,FuelWindowEstimate,PositionFinish,NormalizedPositionFinish
Will Power,3667,0,0.19375,0.445031199,0.356192496,0.1,0.222222222,1762.514351,1536.251191,1617.077602,0.291818545,1,0.037037037,Team Penske,28,0.361057692,0.298465512,0.35,1758.292886,1593.566745,0.37448142,3.954545455,0.216017316,Chevrolet,0,1567.060276,1509.496824,1604.396404,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,DNF,1,27,4,47,20,260,1.25,135,174.843,,,,,,,,,,2,25,0,45,46,3.528003474,2,-1,0,0,26.1122,59.08576687,1.274417571,9.810468293,,,3.82208589,68.02568218,27,1
Graham Rahal,3668,0,0.546153846,0.701362971,0.519761329,0.15,0.444444444,1572.118439,1419.05113,1456.703657,0.554189882,22,0.814814815,Rahal Letterman Lanigan Racing,24,0.616466346,0.526926583,0.4,1437.828564,1464.124802,0.618059735,3.9375,0.302232143,Honda,1,1490.676116,1490.503176,1395.603596,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,28.88888889,181.4320988,6,-34.46153846,4,8,0.5,8,Other,22,26,0,0,0,1.13228769,22,0,-1,3,26.6189,9.721268716,1.897028231,3.874372414,5.6448125,-2.523195884,3.82208589,68.02568218,22,0.807692308
Josef Newgarden,4215,0,0.546634615,0.219400353,0.291496868,0.15,0.111111111,1654.926846,1614.67519,1700.209558,0.462452638,5,0.185185185,Team Penske,28,0.361057692,0.298465512,0.35,1758.292886,1593.566745,0.37448142,3.954545455,0.216017316,Chevrolet,0,1567.060276,1509.496824,1604.396404,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,DNF,1,27,4,47,20,260,1.25,135,174.843,86.66666667,2688.888889,50,9.538461538,1,2,0.5,2,2-stop,1,17,25,87,125,2.992177301,7,-2,1,-1,25.8988,45.59606643,1.070451899,4.865658929,8.67945,0.511441616,3.847560976,67.57527734,25,0.923076923
Conor Daly,4218,0,0.597596154,0.437155574,0.573287311,0.1,0,1552.971638,1517.341673,1552.263524,0.555776852,15,0.555555556,Juncos Hollinger Racing,16,0.609855769,0.635436452,0.3,1413.150728,1458.784601,0.612547298,4.333333333,0.20952381,Chevrolet,0,1567.060276,1509.496824,1604.396404,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,43.33333333,45.55555556,50,9.538461538,2,5,0.4,5,5-stop,1,20,36,169,237,3.27344755,12,3,-9,5,25.8816,3.911371085,0.052931204,1.000109005,6.60182,-1.566188384,3.836363636,67.77251185,6,0.192307692
Colton Herta,4511,0,0.373557692,0.317535788,0.480014942,0.1,0.142857143,1748.254833,1569.201014,1629.626225,0.319438504,8,0.296296296,Andretti Global,3,0.472195513,0.513941167,0.4,1655.139429,1475.107434,0.43485077,3.827586207,0.197619048,Honda,1,1490.676116,1490.503176,1395.603596,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,43.33333333,61.22222222,50,9.538461538,2,5,0.4,5,5-stop,2,19,0,6,194,3.826115622,9,-1,-15,7,26.1648,3.170445005,0.014016416,0.968674762,6.2921,-1.875908384,3.843373494,67.64890282,17,0.615384615
Pato O'Ward,4559,0,0.197115385,0.216402899,0.206089306,0.15,0.166666667,1777.030872,1579.631069,1734.76069,0.233135399,3,0.111111111,Arrow McLaren,4,0.338982372,0.479695714,0.3,1694.247345,1535.49771,0.39121408,4,0.292857143,Chevrolet,0,1567.060276,1509.496824,1604.396404,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,43.33333333,104.5555556,50,9.538461538,2,5,0.4,5,5-stop,1,17,8,234,255,1.971598156,4,-1,-2,5,25.9348,3.691641528,0.049952093,0.907817062,7.0668,-1.101208384,3.850299401,67.52721617,2,0.038461538
Alexander Rossi,4587,0,0.499519231,0.541772677,0.442051409,0.15,0.333333333,1679.380092,1478.89833,1569.256623,0.445741775,12,0.444444444,Ed Carpenter Racing,15,0.557371795,0.491041865,0.35,1488.835828,1444.933504,0.53558758,3.176470588,0.358823529,Chevrolet,0,1567.060276,1509.496824,1604.396404,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,43.33333333,51.22222222,50,9.538461538,2,5,0.4,5,5-stop,1,21,2,3,57,2.669098485,11,1,-18,6,26.2255,4.436346554,0.102325741,1.343854762,6.92189,-1.246118384,3.857142857,67.40740741,11,0.384615385
Felix Rosenqvist,4588,0,0.357211538,0.395834347,0.567073131,0.25,0.142857143,1666.065215,1543.672182,1530.857192,0.415243524,7,0.259259259,Meyer Shank Racing,19,0.38349359,0.541756346,0.45,1540.755127,1476.85606,0.435901415,4.142857143,0.204761905,Honda,1,1490.676116,1490.503176,1395.603596,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,32.5,344.5,50,9.538461538,4,7,0.571428571,7,Other,1,24,3,13,93,6.160725276,8,-1,-23,-7,25.753,6.343786788,0.200963086,1.499810526,9.067857143,0.899848759,3.863905325,67.28943338,16,0.576923077
Sting Ray Robb,4613,0,0.622115385,0.524216524,0.727570951,0.15,0,1477.524167,1500.667179,1431.965046,0.667836716,23,0.851851852,Juncos Hollinger Racing,16,0.609855769,0.635436452,0.3,1413.150728,1458.784601,0.612547298,4.5,0.257142857,Chevrolet,0,1567.060276,1509.496824,1604.396404,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,37.14285714,193.8367347,6,-34.46153846,3,6,0.5,6,Other,11,26,0,0,0,3.242639469,25,-2,-21,7,26.4142,4.537652576,0.951507798,1.869441627,6.0404,-2.127608384,3.882352941,66.96969697,20,0.730769231
Rinus VeeKay,4614,0,0.585576923,0.491620966,0.504732783,0.15,0.333333333,1616.510322,1504.485829,1570.647155,0.556067394,18,0.666666667,Dale Coyne Racing,11,0.724038462,0.659069581,0.5,1299.720637,1466.486918,0.717109335,3.666666667,0.231944444,Honda,1,1490.676116,1490.503176,1395.603596,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,43.33333333,140.5555556,50,9.538461538,2,5,0.4,5,5-stop,1,19,1,18,92,4.180830495,16,2,-22,-1,25.9642,3.923278507,0.114894524,1.210342381,11.12703,2.959021616,3.894736842,66.75675676,7,0.230769231
Kyle Kirkwood,4623,0,0.324519231,0.655403609,0.560012662,0.1,0.333333333,1750.67784,1475.112957,1529.138556,0.31541668,10,0.37037037,Andretti Global,3,0.472195513,0.513941167,0.4,1655.139429,1475.107434,0.43485077,3.866666667,0.204365079,Honda,1,1490.676116,1490.503176,1395.603596,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,43.33333333,91.22222222,50,9.538461538,2,5,0.4,5,5-stop,1,11,8,128,259,1.920034124,6,4,-10,4,25.883,2.914745994,0.001886057,0.715056667,6.72762,-1.440388384,3.901162791,66.64679583,1,0
David Malukas,4636,0,0.513942308,0.294434948,0.429271828,0.2,0.333333333,1600.872567,1534.875972,1573.863998,0.517411175,4,0.148148148,A.J. Foyt Enterprises,1,0.450240385,0.623448259,0.15,1524.046347,1514.187543,0.436848708,4.076923077,0.319230769,Chevrolet,0,1567.060276,1509.496824,1604.396404,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,43.33333333,55.88888889,50,9.538461538,2,5,0.4,5,5-stop,1,18,67,198,219,4.593992474,1,3,-14,-4,25.8411,2.188846707,-0.017138189,0.578133014,6.7405,-1.427508384,3.907514451,66.53846154,12,0.423076923
Jacob Abel,4644,1,0.884615385,,,0.166666667,,1456.402167,1500,1500,0.858796291,27,1,Dale Coyne Racing,11,0.724038462,0.659069581,0.5,1299.720637,1466.486918,0.717109335,3.769230769,0.244871795,Honda,1,1490.676116,1490.503176,1395.603596,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,32.5,365.25,6,-34.46153846,4,7,0.571428571,7,Other,10,27,0,0,1,2.842500973,27,0,-10,3,26.5241,4.941020219,0.972866086,1.8385625,9.24125,1.073241616,3.913793103,66.43171806,21,0.769230769
Santino Ferrucci,4897,0,0.386538462,0.42025752,0.369470193,0.05,0,1706.286008,1523.052215,1663.758505,0.349002862,19,0.703703704,A.J. Foyt Enterprises,1,0.450240385,0.623448259,0.15,1524.046347,1514.187543,0.436848708,4.142857143,0.325,Chevrolet,0,1567.060276,1509.496824,1604.396404,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,43.33333333,194.5555556,50,9.538461538,2,5,0.4,5,5-stop,1,17,8,30,202,2.839250854,17,2,-13,3,26.1433,4.288701143,0.07669919,1.202364286,7.15372,-1.014288384,3.931428571,66.13372093,5,0.153846154
Marcus Ericsson,4905,0,0.702884615,0.528839814,0.489400089,0.3,0.142857143,1571.796451,1494.078263,1509.765171,0.643475957,13,0.481481481,Andretti Global,3,0.472195513,0.513941167,0.4,1655.139429,1475.107434,0.43485077,3.903225806,0.210675883,Honda,1,1490.676116,1490.503176,1395.603596,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,43.33333333,203.2222222,50,9.538461538,2,5,0.4,5,5-stop,1,23,2,11,33,3.761518297,13,0,-23,5,26.1632,4.12003261,0.063169645,1.401807143,8.00797,-0.160038384,3.9375,66.03174603,13,0.461538462
Nolan Siegel,4915,0,0.513461538,0.230769231,0.531593407,0.157894737,0,1548.992678,1518.506809,1510.964845,0.586857984,20,0.740740741,Arrow McLaren,4,0.338982372,0.479695714,0.3,1694.247345,1535.49771,0.39121408,4.066666667,0.3,Chevrolet,0,1567.060276,1509.496824,1604.396404,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,28.88888889,352.7654321,6,-34.46153846,4,8,0.5,8,Other,10,25,0,0,4,2.266288369,20,0,-23,3,25.999,6.857169839,1.032698476,1.763420096,8.389975,0.221966616,3.943502825,65.93123209,19,0.692307692
Christian Rasmussen,4920,0,0.623557692,,0.392307692,0.2,,1521.365734,1500,1549.375563,0.601676832,25,0.925925926,Ed Carpenter Racing,15,0.557371795,0.491041865,0.35,1488.835828,1444.933504,0.53558758,3.277777778,0.361111111,Chevrolet,0,1567.060276,1509.496824,1604.396404,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,37.14285714,204.122449,50,9.538461538,3,6,0.5,6,Other,1,23,1,71,123,6.582454335,23,2,-35,-9,25.8957,2.609307666,-0.045619469,0.720579621,13.6731,5.505091616,3.966292135,65.55240793,3,0.076923077
Alex Palou,4931,0,0.192307692,0.436676238,0.349666047,0.1,0.166666667,1870.203708,1534.052741,1688.189271,0.234062385,9,0.333333333,Chip Ganassi Racing,9,0.387019231,0.405576562,0.6,1710.596885,1551.716225,0.401833969,3.565217391,0.343478261,Honda,1,1490.676116,1490.503176,1395.603596,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,43.33333333,55.88888889,50,9.538461538,2,5,0.4,5,5-stop,6,21,0,0,69,2.928093292,10,-1,-12,-1,25.7374,3.591311828,0.037809045,0.974525592,6.54856,-1.619448384,3.977653631,65.36516854,8,0.269230769
Scott McLaughlin,4932,0,0.342788462,0.099261117,0.250509203,0.15,0,1787.665254,1593.530643,1710.31918,0.36273195,2,0.074074074,Team Penske,28,0.361057692,0.298465512,0.35,1758.292886,1593.566745,0.37448142,3.869565217,0.228364389,Chevrolet,0,1567.060276,1509.496824,1604.396404,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,DNF,1,27,4,47,20,260,1.25,135,174.843,52,86,50,9.538461538,2,4,0.5,4,4-stop,1,20,51,191,213,2.169378148,3,-1,-7,1,25.821,2.651670017,-0.098754156,0.668372289,7.4172,-0.750808384,3.983333333,65.27196653,24,0.884615385
Christian Lundgaard,4938,0,0.229807692,0.617018044,0.567810027,0.05,0,1714.247311,1483.841672,1523.628262,0.299351617,14,0.518518519,Arrow McLaren,4,0.338982372,0.479695714,0.3,1694.247345,1535.49771,0.39121408,4.3125,0.3125,Chevrolet,0,1567.060276,1509.496824,1604.396404,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,37.14285714,267.2653061,50,9.538461538,3,6,0.5,6,Other,9,25,0,0,7,3.975606866,15,-1,-24,-10,26.073,6.510839213,0.254909733,1.565892381,11.64845,3.480441616,3.983425414,65.2704577,14,0.5
Callum Ilott,4939,0,0.876923077,0.881481481,0.591765195,0.2,0.5,1489.539519,1455.133204,1481.185414,0.772668799,16,0.592592593,PREMA Racing,23,0.797355769,0.890625,0.428571429,1398.788377,1500,0.796341531,,,Chevrolet,0,1567.060276,1509.496824,1604.396404,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,37.14285714,365.8367347,50,9.538461538,3,6,0.5,6,Other,1,21,5,18,33,4.160876226,18,-2,-13,5,26.3982,4.201442618,0.099962665,1.539593333,7.678683333,-0.48932505,3.994505495,65.08940853,18,0.653846154
Devlin DeFrancesco,4940,0,0.708653846,0.553333333,0.618715035,0.15,0,1459.76834,1494.973853,1483.614859,0.70655541,17,0.62962963,Rahal Letterman Lanigan Racing,24,0.616466346,0.526926583,0.4,1437.828564,1464.124802,0.618059735,4.176470588,0.313865546,Honda,1,1490.676116,1490.503176,1395.603596,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,52,556.8,22,-18.46153846,0,4,0,4,4-stop,18,27,0,0,0,1.446343625,19,-2,0,-6,26.4607,114.6275512,-6.956524569,20.91973952,6.79565,-1.372358384,4.005464481,64.91132333,23,0.846153846
Kyffin Simpson,4944,0,0.603846154,0.923076923,0.705528846,0.3,1,1511.693812,1474.199117,1445.431243,0.619796829,26,0.962962963,Chip Ganassi Racing,9,0.387019231,0.405576562,0.6,1710.596885,1551.716225,0.401833969,3.625,0.345833333,Honda,1,1490.676116,1490.503176,1395.603596,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,37.14285714,208.6938776,6,-34.46153846,3,6,0.5,6,Other,3,26,0,1,3,3.564803049,26,0,-18,13,26.0243,4.549410303,0.989344419,1.558291429,7.46175,-0.706258384,4.005434783,64.91180461,15,0.538461538
Marcus Armstrong,4948,0,0.413942308,0.269230769,0.588341346,0.2,0,1635.671165,1516.04527,1498.437133,0.434932388,6,0.222222222,Meyer Shank Racing,19,0.38349359,0.541756346,0.45,1540.755127,1476.85606,0.435901415,4.5,0.250595238,Honda,1,1490.676116,1490.503176,1395.603596,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,43.33333333,72.55555556,50,9.538461538,2,5,0.4,5,5-stop,3,18,0,10,213,2.69534959,5,1,-26,3,26.0916,3.323980611,-0.029429908,0.900386667,7.75543,-0.412578384,4.016216216,64.73755047,9,0.307692308
Louis Foster,4949,1,0.614903846,,0.34375,0.285714286,,1517.324026,1500,1514.256412,0.667278181,21,0.777777778,Rahal Letterman Lanigan Racing,24,0.616466346,0.526926583,0.4,1437.828564,1464.124802,0.618059735,4.166666667,0.296428571,Honda,1,1490.676116,1490.503176,1395.603596,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,DNF,1,27,4,47,20,260,1.25,135,174.843,86.66666667,2544.888889,50,9.538461538,1,2,0.5,2,2-stop,6,24,0,0,14,4.028930809,24,-3,-3,4,26.1333,1.887355545,0.016447369,0.844624107,8.75735,0.589341616,4.021505376,64.65240642,26,0.961538462
Robert Shwartzman,4981,1,0.717788462,,0.78125,0.142857143,,1487.846877,1500,1486.256412,0.716876948,24,0.888888889,PREMA Racing,23,0.797355769,0.890625,0.428571429,1398.788377,1500,0.796341531,6,0.5,Chevrolet,0,1567.060276,1509.496824,1604.396404,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,3.6,32.7,4.101449275,34.33333333,143.9,6/15/2025,"Sunday, June 15, 2025",6462,Hybrid Era 2024-Present,2,Running,0,27,4,47,20,260,1.25,135,174.843,43.33333333,168.8888889,50,9.538461538,2,5,0.4,5,5-stop,2,22,0,12,32,4.526323037,21,3,-26,-2,26.1789,4.015535923,0.122099361,1.403994286,10.07161,1.903601616,4.010695187,64.82666667,10,0.346153846
Scott Dixon,3628,0,0.334134615,0.309003497,0.263995647,0.1,0.1,1781.419088,1585.920532,1684.839278,0.316408269,25,0.925925926,Chip Ganassi Racing,9,0.451452991,0.39274747,0.5,1710.208251,1500,0.425811954,3.230769231,0.191666667,Honda,1,1476.236977,1500,1505.374192,XPEL Grand Prix at Road America,Road America,14,Road,1,2.4,5,2.054794521,7.205479452,122.4,6/22/2025,"Sunday, June 22, 2025",6463,Hybrid Era 2024-Present,2,Running,0,27,0,0,5,65,3.067,102,106.794,16.25,11.1875,12,-0.37037037,0,3,0,3,3-stop,10,24,0,0,1,3.466668208,16,9,3,0,7.2933,21.57337409,0.182798751,0.594350794,-0.146233333,-1.230238395,3.340206186,19.45987654,9,0.307692308
Will Power,3667,0,0.362980769,0.298263403,0.276032874,0.1,0.1,1704.356147,1592.967378,1787.604839,0.409848788,8,0.296296296,Team Penske,28,0.345394112,0.314019494,0.3,1796.318763,1500,0.346392862,3.32,0.192190476,Chevrolet,0,1581.499416,1500,1510.625808,XPEL Grand Prix at Road America,Road America,14,Road,1,2.4,5,2.054794521,7.205479452,122.4,6/22/2025,"Sunday, June 22, 2025",6463,Hybrid Era 2024-Present,2,Running,0,27,0,0,5,65,3.067,102,106.794,16.25,13.1875,10,-2.37037037,0,3,0,3,3-stop,6,26,0,0,34,5.831240467,23,-15,12,0,7.3316,21.74088174,0.153009945,0.555649206,-0.168633333,-1.252638395,3.338461538,19.47004608,14,0.5
Graham Rahal,3668,0,0.546153846,0.34982684,0.384809038,0.15,0.1,1549.842202,1563.868882,1625.649849,0.596440286,6,0.222222222,Rahal Letterman Lanigan Racing,24,0.666096866,0.445028288,0.45,1452.612285,1500,0.63309125,3.277777778,0.157407407,Honda,1,1476.236977,1500,1505.374192,XPEL Grand Prix at Road America,Road America,14,Road,1,2.4,5,2.054794521,7.205479452,122.4,6/22/2025,"Sunday, June 22, 2025",6463,Hybrid Era 2024-Present,2,Running,0,27,0,0,5,65,3.067,102,106.794,16.25,2.1875,14,1.62962963,0,3,0,3,3-stop,4,21,0,2,23,3.880610083,14,-8,-19,0,7.4209,21.37924041,-0.419219869,0.500950794,-0.115933333,-1.199938395,3.336734694,19.48012232,20,0.730769231
Josef Newgarden,4215,0,0.53125,0.233904429,0.364605648,0.2,0,1689.735171,1624.475743,1641.081659,0.539223353,10,0.37037037,Team Penske,28,0.345394112,0.314019494,0.3,1796.318763,1500,0.346392862,3.307692308,0.184798535,Chevrolet,0,1581.499416,1500,1510.625808,XPEL Grand Prix at Road America,Road America,14,Road,1,2.4,5,2.054794521,7.205479452,122.4,6/22/2025,"Sunday, June 22, 2025",6463,Hybrid Era 2024-Present,2,DNF,1,27,0,0,5,65,3.067,102,106.794,16.25,12.6875,11,-1.37037037,0,3,0,3,3-stop,10,24,0,0,11,4.386495886,21,-11,9,0,7.3021,24.88895495,0.235115387,2.13698254,-0.1144,-1.198405062,3.335025381,19.49010654,25,0.923076923
Conor Daly,4218,0,0.451442308,0.770977633,0.659314533,0.1,0.333333333,1536.084858,1425.910213,1422.689063,0.495198658,21,0.777777778,Juncos Hollinger Racing,16,0.593304843,0.67998447,0.3,1413.988923,1500,0.604745639,3.5,0.172222222,Chevrolet,0,1581.499416,1500,1510.625808,XPEL Grand Prix at Road America,Road America,14,Road,1,2.4,5,2.054794521,7.205479452,122.4,6/22/2025,"Sunday, June 22, 2025",6463,Hybrid Era 2024-Present,2,Running,0,27,0,0,5,65,3.067,102,106.794,16.25,2.1875,14,1.62962963,0,3,0,3,3-stop,8,23,0,0,3,2.877131317,17,4,-22,0,7.3859,21.79014877,-0.384568485,0.546846774,-0.159733333,-1.243738395,3.333333333,19.5,22,0.807692308
Colton Herta,4511,0,0.450480769,0.17478355,0.328304995,0.05,0,1760.893164,1619.797861,1728.363624,0.368762856,16,0.592592593,Andretti Global,3,0.354795821,0.461398713,0.45,1678.241297,1500,0.361812109,3.441176471,0.140686275,Honda,1,1476.236977,1500,1505.374192,XPEL Grand Prix at Road America,Road America,14,Road,1,2.4,5,2.054794521,7.205479452,122.4,6/22/2025,"Sunday, June 22, 2025",6463,Hybrid Era 2024-Present,2,Running,0,27,0,0,5,65,3.067,102,106.794,16.25,2.6875,15,2.62962963,0,3,0,3,3-stop,3,10,0,55,65,1.1742428,4,12,-3,0,6.175,21.14557753,-0.289061215,0.375550794,-0.147733333,-1.231738395,3.331658291,19.50980392,16,0.576923077
Pato O'Ward,4559,0,0.1125,0.39027639,0.34447655,0.15,0.142857143,1727.856536,1548.978165,1703.361453,0.200689755,11,0.407407407,Arrow McLaren,4,0.488034188,0.505571773,0.3,1665.346122,1500,0.4678597,3.166666667,0.199074074,Chevrolet,0,1581.499416,1500,1510.625808,XPEL Grand Prix at Road America,Road America,14,Road,1,2.4,5,2.054794521,7.205479452,122.4,6/22/2025,"Sunday, June 22, 2025",6463,Hybrid Era 2024-Present,2,Running,0,27,0,0,5,65,3.067,102,106.794,16.25,1.6875,17,4.62962963,0,3,0,3,3-stop,1,2,51,65,65,0.414288083,1,10,-1,0,6.079,20.98146602,-0.806581512,0.270706349,0.060533333,-1.023471728,3.33,19.51951952,17,0.615384615
